,playerID,Seasons,Last_season,HoF,Awards,WS_titles,allstars,appearances,G,R,H,HR,RBI,SB,BB,AVG,OBP,SLG,OPS+,wOBA
1398,garrra01,13,1980,0,0,0,1,1340,1317,717,1562,75,408,172,246,0.3057948316366484,0.3348607038123167,0.3057948316366484,116.31056510359335,0.3656488406881077
1399,francti01,15,1970,0,0,0,1,1823,1719,650,1395,125,656,46,544,0.27240773286467485,0.3412396121883656,0.27240773286467485,114.830893209316,0.3895465751012502
1400,snyderu01,12,1970,0,0,1,0,1497,1365,488,984,42,319,58,294,0.2709997245937758,0.32062780269058294,0.2709997245937758,99.10901828295702,0.33629060045604253
1401,spiezsc01,12,2007,0,0,2,0,1453,1274,517,996,119,549,33,412,0.25545011541420876,0.3270625566636446,0.25545011541420876,96.51316854443475,0.3303136488970588
1402,dalrycl01,12,1971,0,0,0,0,1138,1079,243,710,55,327,3,387,0.23339907955292571,0.3168176670441676,0.23339907955292571,91.07450476110093,0.30863892972655105
1403,warstra01,11,1940,0,0,0,0,1213,1205,431,935,11,332,42,405,0.22871819960861056,0.29299501192799826,0.22871819960861056,59.24345930197159,0.33274289520426287
1404,montawi01,14,1982,0,1,0,1,1674,1632,645,1604,139,802,32,465,0.2745165154886189,0.3266739503667863,0.2745165154886189,110.4186256924983,0.47409501112170316
1405,remyje01,10,1984,0,0,0,1,1171,1154,605,1226,7,329,208,356,0.27519640852974186,0.31956477936731814,0.27519640852974186,84.97485016186255,0.30278788505271864
1406,javieju01,13,1972,0,0,2,2,1658,1622,722,1469,78,506,135,314,0.2567284166375393,0.2919566272859686,0.2567284166375393,88.92450477413432,0.29578
1407,rayjo01,10,1990,0,2,0,1,1382,1353,604,1502,53,594,80,353,0.28951426368542793,0.330033586706735,0.28951426368542793,103.77287792223933,0.36354973070017954
1408,fostege01,18,1986,0,9,2,5,2028,1977,986,1925,348,1239,51,666,0.274099387726043,0.3383256528417819,0.274099387726043,131.8129550721419,0.4031600675061664
1409,fossera01,12,1979,0,3,2,2,949,924,299,758,61,324,15,203,0.2563408860331417,0.30347179169249844,0.2563408860331417,94.15277821379387,0.33848782801138166
1410,triangu01,13,1965,0,0,0,4,1270,1206,389,954,167,608,1,440,0.24417711799334527,0.3197017623136014,0.24417711799334527,106.40912766257635,0.34224844863249826
1411,kuennha01,15,1966,0,2,0,10,1909,1833,951,2092,87,671,68,594,0.3026182554607262,0.3545550013126805,0.3026182554607262,116.89487880699576,0.3615670869276709
1412,laabsch01,11,1947,0,0,0,1,937,950,467,813,117,509,32,389,0.2620889748549323,0.3425664217071792,0.2620889748549323,125.81679848319638,0.41213938874607253
1413,heldwo01,14,1969,0,0,0,0,1503,1390,524,963,179,559,14,508,0.23961184374222444,0.328740581270183,0.23961184374222444,115.29886215107021,0.4067665352606219
1414,alleyge01,11,1973,0,4,1,2,1236,1195,442,999,55,342,63,300,0.25439266615737205,0.3060941828254848,0.25439266615737205,94.93109619906726,0.30670360702420507
1415,grebecr01,12,2001,0,0,0,0,846,752,239,518,19,187,4,228,0.2605633802816901,0.3328981723237598,0.2605633802816901,86.35474339094623,0.3184472630173565
1416,milleed03,14,1950,0,1,0,8,1511,1510,539,1270,97,640,64,351,0.23796140153644368,0.28627922971114167,0.23796140153644368,79.59291449454604,0.30203175157013257
1417,evereca01,14,2006,0,0,1,2,1453,1405,707,1304,202,792,107,442,0.2711582449573716,0.3397590361445783,0.2711582449573716,110.96637826211789,0.41201273169818375
1418,hackst01,16,1947,0,6,0,5,1942,1938,1239,2193,57,642,165,1092,0.30131904369332235,0.38866682341876324,0.30131904369332235,122.35088742496157,0.37481635085210346
1419,demaejo01,11,1961,0,0,0,1,1149,1121,322,813,49,281,15,168,0.23626852659110723,0.2713431212615552,0.23626852659110723,66.76990889795343,0.27317744154057766
1420,offerjo01,15,2005,0,0,0,2,1745,1651,840,1551,57,537,172,772,0.27301531420524555,0.3556669705256761,0.27301531420524555,97.12268682705066,0.35415999999999986
1421,hansero02,15,1972,0,1,0,2,1420,1384,446,1007,106,501,9,551,0.23358849454882857,0.3178794597863334,0.23358849454882857,95.55204310600001,0.33468438333675354
1422,taverfr01,11,1982,0,0,0,0,1173,1150,503,1029,2,214,300,249,0.2545139747712095,0.29597635826324165,0.2545139747712095,75.56013387904864,0.33100185056673614
1423,youngro01,10,1926,1,5,2,0,1220,1211,812,1491,42,592,153,550,0.32223903177004537,0.3896493530845678,0.32223903177004537,135.648226548577,0.3941154583812811
1424,startjo01,16,1886,0,0,1,0,1074,1070,852,1417,15,544,18,164,0.2987560615644107,0.322192785816181,0.2987560615644107,124.04762415950508,0.31731954350927244
1425,howelro02,11,1984,0,0,0,1,1151,1112,422,991,80,454,9,318,0.2614085993141651,0.3185840707964602,0.2614085993141651,100.91477005216119,0.36302914035939776
1426,oquenjo01,12,1995,0,0,0,0,1305,1190,339,821,14,254,35,448,0.25640224859462835,0.3409151725983409,0.25640224859462835,86.08168191153828,0.3138098649765776
1427,kreevmi01,12,1945,0,0,0,1,1241,1241,676,1321,45,514,115,446,0.28250641573994867,0.33803353658536583,0.28250641573994867,104.53440861860885,0.37616065509845975
1428,delsiji01,10,1960,0,0,0,0,854,822,322,627,40,286,15,299,0.25477448191791957,0.3372591006423983,0.25477448191791957,96.67762923320808,0.4144735896514552
1429,northbi01,11,1981,0,0,1,0,1207,1169,640,1016,20,230,395,627,0.2605128205128205,0.3609608309889634,0.2605128205128205,98.6039037046854,0.3584905244601146
1430,santoro01,15,1974,1,11,0,9,2272,2243,1138,2254,342,1331,35,1108,0.2768021613655901,0.3618561089825458,0.2768021613655901,140.13892520803643,0.3739710410162557
1431,fordybr01,10,2004,0,0,0,0,642,623,172,467,41,188,8,119,0.2584394023242944,0.30562595032944756,0.2584394023242944,82.77518548954052,0.36825410677618065
1432,palmede01,14,2003,0,3,0,1,1388,1357,734,1229,275,849,48,502,0.2507139942880457,0.3237801559949211,0.2507139942880457,112.62201943548406,0.3830187682215744
1433,crawfsa01,19,1917,1,5,0,0,2513,2517,1391,2961,97,1519,366,760,0.3094043887147335,0.3534075892014348,0.3094043887147335,149.9012350479191,0.386797256833768
1434,grissma02,17,2005,0,5,1,2,2230,2165,1187,2251,227,967,429,553,0.27202416918429,0.31644156713918964,0.27202416918429,96.05848444340563,0.32397476624985916
1435,hendrha01,11,1934,0,0,1,0,932,922,434,896,48,413,75,239,0.30790378006872854,0.35745341614906834,0.30790378006872854,117.25190843660083,0.4907987361769352
1436,oconnja01,21,1910,0,0,0,0,1462,1452,714,1418,19,738,219,302,0.26342188370796954,0.30321354526606775,0.26342188370796954,91.70550392404486,0.3174087412587412
1437,stinsbo01,12,1980,0,0,0,0,711,652,166,408,33,180,8,201,0.24969400244798043,0.33175853018372703,0.24969400244798043,98.18874643174125,0.3240365984930032
1438,freehbi01,15,1976,0,9,1,11,1829,1774,706,1591,200,758,24,626,0.2619792524287831,0.33787505435570375,0.2619792524287831,118.69087916517157,0.3459203709155137
1439,blowemi01,11,1999,0,0,0,0,849,761,290,591,78,365,7,248,0.2569565217391304,0.32688588007736946,0.2569565217391304,101.57078031004664,0.33204257812499993
1440,prattto02,14,2006,0,0,0,0,691,662,194,404,49,224,6,208,0.2506203473945409,0.3424291064740503,0.2506203473945409,97.54547691369537,0.36745666305525454
1441,alomasa02,20,2007,0,3,0,6,1415,1377,520,1236,112,588,25,212,0.2728476821192053,0.30606372045220964,0.2728476821192053,91.10135212790355,0.34147938359017066
1442,grammal01,10,1963,0,0,0,0,958,913,236,512,12,163,17,206,0.24698504582730343,0.31218057921635434,0.24698504582730343,78.39235522580097,0.3274827133479213
1443,huntebr02,10,2003,0,0,0,0,1056,1000,500,882,25,241,260,243,0.26351956976396773,0.3110139382344903,0.26351956976396773,74.56421562187832,0.3607276232442854
1444,morriha02,13,2000,0,0,1,0,1291,1246,535,1216,76,513,45,356,0.304152076038019,0.35876659914472203,0.304152076038019,115.32149966697477,0.37465458715596334
1445,kinslto01,10,1898,0,0,0,0,378,380,186,376,12,222,18,67,0.26591230551626593,0.3002680965147453,0.26591230551626593,89.89695061361675,0.3264448183041723
1446,hartji01,12,1974,0,0,0,1,1163,1125,518,1052,170,578,17,380,0.2780861749933915,0.34466477809254015,0.2780861749933915,137.6487953860198,0.398457765015554
1447,schaege01,15,1918,0,0,0,0,1160,1150,496,972,9,309,201,333,0.2568710359408034,0.3061556329849013,0.2568710359408034,96.43559973229472,0.3443777239709443
1448,bushdo01,16,1923,0,4,0,0,1946,1946,1281,1804,9,436,404,1158,0.25020804438280164,0.34245477444469885,0.25020804438280164,95.18380083728779,0.34862093604858885
1449,hayesch01,14,2001,0,0,1,0,1620,1547,580,1379,144,740,47,420,0.2620676548840745,0.31569817866435385,0.2620676548840745,93.21559600290432,0.3664562292503931
1450,willibe02,16,2006,0,8,4,5,2112,2076,1366,2336,287,1257,147,1069,0.2968611005210319,0.38042637799624435,0.2968611005210319,128.71630077856483,0.3802412790697675
1451,manushe01,17,1939,1,5,0,1,2010,2008,1287,2524,110,1183,114,506,0.3297622158348576,0.36834600760456276,0.3297622158348576,129.34229326930424,0.4207671931956257
1452,schripo01,14,1901,0,0,0,0,765,803,368,721,16,377,46,227,0.26381266008049764,0.32543599868377754,0.26381266008049764,95.57184442352131,0.33010163278907034
1453,satrito01,10,1970,0,0,0,0,764,674,130,365,21,157,7,214,0.22489217498459643,0.3136729222520107,0.22489217498459643,81.61350414348342,0.3376688596491228
1454,spencji01,15,1982,0,2,1,1,1631,1553,541,1227,146,599,11,407,0.25,0.30523202070623034,0.25,98.86102102545593,0.3616751134644478
1455,bordafr01,11,1945,0,0,1,0,999,930,410,745,14,270,66,173,0.28305471124620063,0.32554897176716624,0.28305471124620063,94.67505352616128,0.3276026231832684
1456,callani01,13,1913,0,0,0,0,889,923,442,901,11,394,186,159,0.2734446130500759,0.29916897506925205,0.2734446130500759,95.97106433598606,0.3165365572826713
1457,hallmbi01,14,1903,0,0,0,0,1507,1507,942,1641,21,772,200,426,0.2721393034825871,0.3192707548591231,0.2721393034825871,93.01086890179926,0.3635102950215119
1458,adairje01,13,1970,0,0,0,0,1228,1165,378,1022,57,366,29,208,0.25429211246578753,0.28899188876013904,0.25429211246578753,84.26899086889131,0.34818053264199855
1459,coninje01,17,2007,0,1,2,2,2243,2024,870,1982,214,1071,54,671,0.28489291361218916,0.3462279912607634,0.28489291361218916,110.67909165393792,0.4094075847786695
1460,battijo01,10,1890,0,0,0,0,490,480,228,439,3,143,26,40,0.22478238607270865,0.24072216649949849,0.22478238607270865,63.05544757771499,0.2901278836509529
1461,buhneja01,15,2001,0,1,0,1,1501,1472,797,1273,310,965,6,792,0.25393975663275486,0.3578538889826219,0.25393975663275486,129.29769890917103,0.39256503234593115
1462,mancugu01,17,1945,0,0,2,2,1462,1460,386,1194,53,543,8,418,0.26503884572697,0.3217910447761194,0.26503884572697,87.42152639904495,0.3256327110389611
1463,watsobo01,19,1984,0,0,0,2,1929,1832,802,1826,184,989,27,653,0.2952303961196443,0.36297041080149384,0.2952303961196443,133.30966832970867,0.4081456296512476
1464,vinafe01,12,2004,0,2,0,1,1181,1148,627,1196,40,343,116,288,0.2820754716981132,0.3460565162378743,0.2820754716981132,93.3242416404279,0.32771264367816094
1465,maddoel01,11,1980,0,0,0,0,1153,1029,360,742,18,234,60,409,0.2609919099542737,0.35479041916167664,0.2609919099542737,99.1987147045045,0.3267996351474612
1466,mayele01,13,1971,0,0,0,0,1352,1288,533,1109,94,419,59,282,0.2739624505928854,0.32177088087631217,0.2739624505928854,112.20249806446017,0.41405368663594466
1467,tolanbo01,13,1979,0,2,1,0,1381,1282,572,1121,86,497,193,258,0.2645115620575743,0.3096054888507719,0.2645115620575743,100.61292559538013,0.3242403236387491
1468,silvech01,10,1957,0,0,1,0,228,227,34,136,1,52,2,53,0.2821576763485477,0.35304990757855825,0.2821576763485477,91.00003884164119,0.32563687150837994
1469,rogelbi01,14,1940,0,0,1,0,1509,1482,755,1375,42,609,82,649,0.2670421441056516,0.34549755026186857,0.2670421441056516,95.45777923097127,0.33935985564529986
1470,blairpa01,17,1980,0,10,4,2,2091,1947,776,1513,134,620,171,449,0.2504137702747435,0.2974674059643339,0.2504137702747435,96.27463525293867,0.3166389483338428
1471,devermi01,12,1998,0,2,1,0,1179,1086,491,949,105,480,85,296,0.25374331550802137,0.30643588493417845,0.25374331550802137,93.4188732632523,0.35307654563297347
1472,danniha01,10,1942,0,5,0,4,911,890,363,847,57,397,13,187,0.2850891955570515,0.32811521603005633,0.2850891955570515,105.32148506349701,0.3423965952080706
1473,popovpa01,11,1975,0,0,0,0,743,682,176,403,14,134,4,127,0.23267898383371824,0.2818229439497119,0.23267898383371824,69.23735448079054,0.3073812834224599
1474,davismi02,10,1989,0,0,1,0,1025,963,419,778,91,371,134,236,0.2594198066022007,0.31049120679199516,0.2594198066022007,103.78464228355098,0.32493087557603684
1475,smithlo01,17,1994,0,1,3,1,1695,1613,909,1488,98,533,370,623,0.28781431334622826,0.370127688172043,0.28781431334622826,122.71677363995677,0.41065663058186735
1476,meuseir01,11,1927,0,0,2,0,1291,1289,701,1521,106,819,113,269,0.3104081632653061,0.34036541721604824,0.3104081632653061,132.06384320037384,0.4220821442344775
1477,gastoci01,11,1978,0,0,0,1,1048,1026,314,799,91,387,13,185,0.25608974358974357,0.2973944294699012,0.25608974358974357,101.24317252652429,0.32482051282051283
1478,keltnke01,13,1950,0,3,1,7,1528,1526,737,1570,163,852,39,514,0.2762625373922224,0.33222433460076045,0.2762625373922224,117.74581733530347,0.3595737520128825
1479,robinbr01,23,1977,1,32,2,18,2939,2896,1232,2848,268,1357,28,860,0.267317439459358,0.3192157528433203,0.267317439459358,107.24158403947035,0.3292201366663784
1480,clarkbo02,13,1905,0,0,0,0,940,950,394,858,20,429,54,176,0.25642558278541544,0.30515407690209984,0.25642558278541544,82.92277086967137,0.3081436096479069
1481,mazzile01,14,1989,0,0,1,1,1566,1475,571,1068,93,460,197,642,0.25897187196896215,0.358103912233492,0.25897187196896215,110.92378265838056,0.3958945165341147
1482,davisch01,19,1999,0,0,3,3,2489,2436,1240,2380,350,1372,142,1194,0.2744148506860371,0.35904361744697877,0.2744148506860371,123.04651590777796,0.36796669391091136
1483,werbebi01,11,1942,0,2,1,0,1317,1295,875,1363,78,539,215,701,0.27129777070063693,0.35859709153122327,0.27129777070063693,107.02124892339415,0.3801721382664582
1484,berroge01,11,2000,0,0,0,0,815,779,379,692,101,382,19,276,0.2761372705506784,0.3486725663716814,0.2761372705506784,115.2085145064778,0.4589133214920071
1485,farredu01,18,1905,0,0,1,0,1530,1565,829,1572,52,916,150,480,0.27666314677930304,0.335621906434616,0.27666314677930304,110.79017603664178,0.3846696716033485
1486,asprobo01,13,1971,0,0,0,0,1373,1324,386,1103,60,457,19,333,0.2524605172808423,0.3052719316524276,0.2524605172808423,86.20427997970168,0.2962729781362768
1487,desauge01,13,1946,0,0,0,0,713,712,211,469,3,187,12,232,0.2331013916500994,0.30735930735930733,0.2331013916500994,67.04627801034877,0.2910324012427874
1488,wilsomo01,12,1991,0,0,1,0,1514,1403,731,1397,67,438,327,282,0.2742442088731841,0.31281014519389816,0.2742442088731841,97.23722262153807,0.3419663756269738
1489,schulfr01,15,1918,0,4,2,0,1811,1806,906,1766,92,792,233,545,0.2703199142813409,0.31930392553622017,0.2703199142813409,124.81287944775836,0.3837841323240819
1490,claytro01,17,2007,0,0,0,1,2133,2108,935,1904,110,723,231,565,0.25802954329854993,0.307937285644292,0.25802954329854993,80.39626729188485,0.3516181863539978
1491,walkecu01,12,1930,0,0,0,0,1376,1359,718,1475,64,688,96,535,0.30362289007822146,0.36234745154343145,0.30362289007822146,119.04251407138374,0.43042317660125884
1492,perezma01,10,1978,0,0,0,0,980,931,313,771,22,241,11,245,0.24624720536569786,0.29636048526863085,0.24624720536569786,77.45597953806065,0.3621504711425206
1493,roushed01,18,1931,1,14,1,0,1950,1967,1099,2376,68,981,268,484,0.32269455385033274,0.35716037273173123,0.32269455385033274,128.64473226617042,0.3950337974683545
1494,staintu01,13,1946,0,0,1,0,847,817,284,585,17,204,27,64,0.25873507297655907,0.2790600083927822,0.25873507297655907,72.6101240049055,0.34233532678342593
1495,adcocjo01,17,1966,0,0,1,2,1988,1959,823,1832,336,1122,20,594,0.2773236451710566,0.33447426067908,0.2773236451710566,129.64976579868352,0.3678076976517994
1496,hoopeha01,17,1925,1,1,4,0,2318,2309,1429,2466,75,817,375,1136,0.2807057484348321,0.35903943771964075,0.2807057484348321,121.0346022533158,0.3628567570271081
1497,lanieha01,10,1973,0,0,0,0,1242,1196,297,843,8,273,11,136,0.22765325411828247,0.24949238578680202,0.22765325411828247,55.0325114360398,0.24221735731039873
1498,mcquige02,12,1948,0,1,1,7,1557,1550,832,1588,135,794,32,712,0.27631807899773797,0.3498559951493103,0.27631807899773797,118.84371211653306,0.364655172413793
1499,dimagvi01,10,1946,0,1,0,2,1109,1110,491,959,125,584,79,412,0.24915562483762016,0.3208816705336427,0.24915562483762016,108.9834116113054,0.3830753568921133
1500,merklfr01,16,1926,0,0,0,0,1657,1638,720,1580,61,733,272,454,0.273261847111726,0.32337379396202925,0.273261847111726,110.41846068775278,0.40247659235668787
1501,gagliph01,12,1974,0,0,1,0,753,702,150,336,14,159,5,163,0.23812898653437278,0.3133956386292835,0.23812898653437278,85.76743067069175,0.3016897856242119
1502,braggda01,11,2004,0,0,0,0,987,916,341,627,46,260,56,304,0.25477448191791957,0.33721340388007054,0.25477448191791957,90.61446646789572,0.4055032211882606
1503,lazzeto01,14,1939,1,4,5,1,1776,1740,986,1840,178,1191,148,869,0.2922026361759568,0.3738189785019855,0.2922026361759568,128.08887495761158,0.393024906080423
1504,clarkda05,13,1998,0,0,0,0,978,905,248,518,62,284,19,222,0.2637474541751528,0.33695160560832205,0.2637474541751528,104.67379923173334,0.3798984446477584
1505,colbrgr01,13,2004,0,0,1,0,1052,992,337,801,98,422,29,170,0.28927410617551463,0.33819628647214856,0.28927410617551463,111.22948696007722,0.4016067266067266
1506,reitzke01,11,1982,0,1,0,1,1358,1344,366,1243,68,548,10,184,0.2602051496755286,0.28785193935814135,0.2602051496755286,84.59164001762728,0.2965416166466587
1507,younger01,15,2006,0,2,0,1,1789,1730,996,1731,79,543,465,660,0.2828893610067004,0.3544882790165809,0.2828893610067004,99.37941665821887,0.4033169034502755
1508,templga01,16,1991,0,5,0,3,2113,2079,893,2096,70,728,242,375,0.2714674264991581,0.30214424951267055,0.2714674264991581,89.46551221884408,0.31652466591732237
1509,montgbo01,10,1979,0,0,0,0,398,387,125,306,23,156,6,64,0.2582278481012658,0.2933852140077821,0.2582278481012658,90.50201250667031,0.3052735177865613
1510,vizcajo01,18,2006,0,0,1,0,2042,1820,633,1453,36,480,74,378,0.2701245584681167,0.31209868198715784,0.2701245584681167,77.80437539312013,0.35406490134994806
1511,winebo01,12,1972,0,1,0,0,1199,1164,249,682,30,268,7,214,0.2150063051702396,0.2593019901932507,0.2150063051702396,60.09288407418787,0.2564180841539839
1512,schaapa01,11,1974,0,0,0,0,1159,1128,436,869,57,323,43,516,0.24444444444444444,0.339117859725235,0.24444444444444444,102.36969407623792,0.33623842028278883
1513,willied01,10,1998,0,0,0,0,410,395,146,288,39,150,2,101,0.251528384279476,0.3171875,0.251528384279476,96.23602644878646,0.34948853754940706
1514,oleartr01,11,2003,0,0,0,0,1249,1198,547,1100,127,591,17,334,0.2743142144638404,0.3309189678587596,0.2743142144638404,105.01612526938527,0.3420589849108368
1515,rawlijo01,12,1926,0,0,1,0,1089,1080,409,928,14,303,92,257,0.2495294433987631,0.2907869481765835,0.2495294433987631,74.93293698302037,0.3872992755433425
1516,reedjo01,11,1997,0,0,0,0,1352,1284,566,1231,27,392,40,542,0.2703118137900747,0.3435594512195122,0.2703118137900747,92.73208488484799,0.32406647173489284
1517,milancl01,16,1922,0,0,0,0,1977,1982,1004,2100,17,617,495,685,0.28536485935589073,0.34468238691049086,0.28536485935589073,113.52795537953382,0.3435610536681437
1518,bluegos01,18,1939,0,2,1,1,1890,1867,883,1751,43,848,140,723,0.2718944099378882,0.34151905528717125,0.2718944099378882,90.45404079253332,0.33526347802045886
1519,reichri01,11,1974,0,0,0,0,1038,997,391,864,116,445,40,263,0.26126398548533414,0.3237449118046133,0.26126398548533414,116.36146014617682,0.3952648351648352
1520,shochge01,11,1897,0,0,0,0,709,707,414,671,10,323,138,298,0.2641732283464567,0.3508891928864569,0.2641732283464567,97.03087289017454,0.3395091537132988
1521,cardele01,16,1975,0,2,0,5,1964,1941,662,1725,118,689,39,522,0.25719397644252273,0.30734936503647664,0.25719397644252273,96.44354571523013,0.3126841152721704
1522,moseswa01,17,1951,0,2,0,2,2009,2012,1124,2138,89,679,174,821,0.29064709081022294,0.36108081909608625,0.29064709081022294,118.4849801552029,0.3786074652354232
1523,comorad01,10,1935,0,0,0,0,823,813,404,795,28,417,57,214,0.2852529601722282,0.3283055198973042,0.2852529601722282,98.20584375312755,0.33837810945273633
1524,mcgeami01,11,1882,0,0,0,0,567,547,484,684,0,236,66,26,0.2756952841596131,0.28320702034303946,0.2756952841596131,93.90578914079096,0.2883905065815716
1525,murcebo01,17,1983,0,4,0,5,1971,1908,972,1862,252,1043,127,862,0.27667161961367015,0.356439492096398,0.27667161961367015,130.98685169976966,0.39174118884797476
1526,murphmo01,11,1901,0,0,0,0,572,568,247,444,10,227,53,157,0.22458270106221548,0.2834101382488479,0.22458270106221548,59.757004339248624,0.2922313780260707
1527,ariasal01,11,2002,0,0,1,0,835,775,203,470,18,196,10,181,0.2650874224478285,0.3353233830845771,0.2650874224478285,84.15960803531517,0.31529863567458305
1528,traynpi01,17,1937,1,26,1,2,1946,1941,1183,2416,58,1273,158,472,0.3196189972218547,0.3519836006270349,0.3196189972218547,113.97864256030732,0.3659787893822873
1529,aguaylu01,10,1989,0,0,0,0,643,568,142,260,37,109,7,94,0.23550724637681159,0.30064308681672025,0.23550724637681159,95.12214365541645,0.37960344827586207
1530,mccarja01,12,1907,0,0,0,0,1081,1092,551,1205,8,476,145,268,0.2869047619047619,0.3220047322004732,0.2869047619047619,102.5203971377806,0.3718192341941229
1531,griffal01,18,1993,0,2,3,1,2010,1962,759,1688,24,527,192,338,0.24896755162241888,0.27980900409276943,0.24896755162241888,69.37883306253163,0.274846583764147
1532,keenaji01,11,1891,0,0,0,0,540,527,254,451,22,208,41,177,0.23976608187134502,0.31216931216931215,0.23976608187134502,104.84530759991699,0.3138023088023088
1533,thompsa01,15,1906,1,0,1,0,1410,1410,1261,1988,126,1308,232,452,0.33144381460486827,0.38354275206864846,0.33144381460486827,162.34131417856244,0.40987256256717336
1534,eganto01,10,1975,0,0,0,0,390,373,74,196,22,91,2,80,0.20020429009193055,0.2629151291512915,0.20020429009193055,65.36709775506031,0.26440598690364825
1535,kittrma01,16,1906,0,0,0,0,1199,1216,375,882,17,391,64,314,0.21891288160833955,0.27031881454872025,0.21891288160833955,59.86619345700497,0.308866697310963
1536,falkbi01,12,1931,0,0,0,0,1379,1353,655,1463,69,784,47,412,0.3144883920894239,0.3584726443768997,0.3144883920894239,118.79499087541028,0.3778148148148149
1537,howelja02,11,1999,0,0,0,0,1048,941,345,632,108,337,14,300,0.23948465327775673,0.3165660630449363,0.23948465327775673,101.60126956995796,0.3610572792362768
1538,holmedu01,10,1905,0,0,0,0,914,933,540,1014,17,375,236,236,0.2812760055478502,0.3270283723245396,0.2812760055478502,104.575696080148,0.4489587708066582
1539,knighra01,13,1988,0,3,1,2,1559,1495,490,1311,84,595,14,343,0.2714847794574446,0.3194103194103194,0.2714847794574446,100.41790882397112,0.3414996172981248
1540,gonzaju03,17,2005,0,12,0,3,1704,1689,1061,1936,434,1404,26,457,0.2953020134228188,0.34311670160726765,0.2953020134228188,139.48862040510437,0.3900341856194377
1541,sorrepa01,11,1999,0,0,1,0,1186,1093,454,876,166,565,8,426,0.2567409144196952,0.34010282776349615,0.2567409144196952,115.69694335156927,0.35654123173277663
1542,staubru01,23,1985,0,1,0,6,3008,2951,1189,2716,292,1466,47,1255,0.27942386831275723,0.3606732567459257,0.27942386831275723,128.33800884517572,0.377604553734062
1543,ashburi01,15,1962,1,0,0,5,2205,2189,1322,2574,29,586,234,1198,0.3077106993424985,0.39184470008216926,0.3077106993424985,117.42998676644527,0.36343556620481304
1544,hartnga01,20,1941,1,16,0,6,1998,1990,867,1912,236,1179,28,703,0.2972636815920398,0.3631629436754831,0.2972636815920398,130.98698720998442,0.38923235704323567
1545,doughpa01,10,1911,0,0,2,0,1216,1233,678,1294,17,413,261,378,0.2838964458095656,0.33783519279702484,0.2838964458095656,122.1672646767086,0.4088158316633266
1546,hendeke01,16,1980,0,0,0,0,1491,1444,595,1168,122,576,86,589,0.2565341533055128,0.341878706715133,0.2565341533055128,114.00429920354011,0.36240050672383545
1547,thornan01,14,1987,0,3,0,2,1598,1565,792,1342,253,895,48,876,0.25363825363825365,0.3589702844430319,0.25363825363825365,128.48389831102423,0.38652093397745574
1548,goodwi01,11,1918,0,0,0,0,711,749,324,609,9,187,104,190,0.25761421319796957,0.3150943396226415,0.25761421319796957,106.92724151845621,0.3674945945945946
1549,tovarce01,12,1976,0,0,0,0,1667,1488,834,1546,46,435,226,413,0.27760818818459326,0.3313906427068156,0.27760818818459326,105.8775098614451,0.3501299128432823
1550,riverji01,10,1961,0,0,0,0,1248,1171,503,911,83,422,160,365,0.2564752252252252,0.3241017964071856,0.2564752252252252,102.59403681029315,0.3938855910705226
1551,baumhfr01,10,1957,0,0,0,0,1038,1019,450,1010,25,272,30,258,0.2904802991084268,0.33753611767796166,0.2904802991084268,102.26026539080691,0.35784760638297874
1552,howear01,11,1985,0,0,0,0,972,891,268,682,43,293,10,275,0.2597105864432597,0.3273466621484243,0.2597105864432597,100.85731820834276,0.32764473684210527
1553,priddje01,11,1953,0,0,0,0,1305,1296,612,1252,61,541,44,624,0.2652542372881356,0.3480103168754606,0.2652542372881356,106.20918586788423,0.34399719992533134
1554,kirkped01,16,1977,0,0,0,0,1434,1311,411,824,85,424,34,456,0.2376694548601096,0.32476926914442505,0.2376694548601096,100.95206150781526,0.3492416964741951
1555,fickro01,10,2007,0,0,0,1,926,846,287,613,69,324,6,235,0.258322798145807,0.327313769751693,0.258322798145807,93.31910551813442,0.35001176470588236
1556,mackco01,11,1896,0,0,0,0,729,724,392,659,5,265,127,170,0.24425500370644923,0.302814513394371,0.24425500370644923,74.13328552557381,0.2974505457025921
1557,herzobu01,13,1920,0,2,0,0,1493,1493,705,1370,20,445,320,427,0.25927327781983345,0.317016702497106,0.25927327781983345,102.10096462063038,0.4260301835019722
1558,connoro01,18,1897,1,0,2,0,2000,1998,1620,2467,138,1323,244,1002,0.3164037450301398,0.3965185938736295,0.3164037450301398,161.3234463370524,0.4340075809006561
1559,moorete01,11,1948,0,0,2,4,1299,1298,719,1318,80,513,82,406,0.2804255319148936,0.33435818601076095,0.2804255319148936,107.07247401874831,0.3435124951190941
1560,martibi02,11,1961,0,1,4,1,1064,1021,425,877,64,333,34,188,0.25650775080432875,0.29513048157115956,0.25650775080432875,84.64868865106105,0.36779857690202516
1561,thomade01,15,1985,0,0,1,0,1901,1597,585,1163,43,370,140,456,0.24866367329484712,0.3120728929384966,0.24866367329484712,85.00995874597979,0.3185049466537343
1562,lampkto01,13,2002,0,0,0,0,850,777,224,422,56,236,23,193,0.23496659242761692,0.3172514619883041,0.23496659242761692,89.3929205166481,0.3167766749379653
1563,driesda01,15,1987,0,0,2,0,1845,1732,746,1464,153,763,154,761,0.2672020441686439,0.3551387137452711,0.2672020441686439,116.75750102422286,0.40956730306433514
